basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Non-removable Li-Po 2000 mAh battery,,5 MP,16GB 2GB RAM,"Android 4.2.2 (Jelly Bean), upgradable to 4.4.2 (KitKat); EMUI 2",,"8 MP, AF","2014, January","4.7 inches, 60.9 cm, (~70.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS+ LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend P6 S
,Non-removable Li-Po 4100 mAh battery,,VGA,"4GB 1GB RAM, 8GB 1GB RAM",Android 4.3 (Jelly Bean); EMUI 1.6,,3.15 MP,"2014, January","7.0 inches, 137.9 cm, (~59.1% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",TFT capacitive touchscreen,Accelerometer,Huawei MediaPad 7 Youth2
,Removable Li-Ion 900 mAh battery,,No,,,,VGA,"2011, September","2.0 inches, 12.4 cm, (~18.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Huawei Pillar
,Removable Li-Ion 1500 mAh battery,,No,512MB RAM,Android 2.2 (Froyo),,"5 MP, AF","2011, September. Released 2011, September","3.8 inches, 41.1 cm, (~52.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Impulse 4G
,Removable Li-Ion 1200 mAh battery,,VGA,512MB 512MB RAM,Android-based OPhone 2.5,,3.15 MP,2011,"3.2 inches, 30.5 cm, (~49.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei T8300
,Removable Li-Ion 1500 mAh battery,,VGA,512MB 256MB RAM,Android 2.2 (Froyo),,3.15 MP,"2011, October. Released 2011, October","3.2 inches, 30.5 cm, (~47.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8520 Duplex
,Removable Li-Ion 1000 mAh battery,,No,,,,2 MP,2011,"2.0 inches, 12.4 cm, (~21.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",TFT,,Huawei D51 Discovery
,Non-removable Li-Po 4100 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF","2011, Q3","7.0 inches, 142.1 cm, (~60.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","IPS LCD capacitive touchscreen, 256K colors","Accelerometer, gyro, compass",Huawei MediaPad S7-301w
,Non-removable Li-Po 4100 mAh battery,,1.3 MP,8GB 1GB RAM,"Android 3.2 (Honeycomb), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF","2011, Q3","7.0 inches, 142.1 cm, (~60.3% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)","IPS LCD capacitive touchscreen, 256K colors","Accelerometer, gyro, compass",Huawei MediaPad
,Removable Li-Ion 800 mAh battery,,No,,,,1.3 MP,"2011, November. Released 2012, September","2.4 inches, 17.8 cm, (~37.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT touchscreen, 256K colors",,Huawei G7005
,Removable Li-Ion 1300 mAh battery,,No,40MB,,,3.15 MP,"2011, November. Released 2011, November","3.5 inches, 36.5 cm, (~52.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT touchscreen, 256K colors",,Huawei G7300
,Removable Li-Po 1900 mAh battery,,VGA,4GB 512MB RAM,Android 2.3.3 (Gingerbread),,"8 MP, AF","2011, December. Released 2011, December","4.0 inches, 44.1 cm, (~59.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei M886 Mercury
,Non-removable Li-Ion 1800 mAh battery,,1.3 MP,4GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012, January. Released 2012, September","4.3 inches, 51.0 cm, (~61.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend P1s
,Removable Li-Ion 1800 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012, February. Released 2012, August","4.5 inches, 55.8 cm, (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","IPS+ LCD, capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend D quad
,Non-removable Li-Po 2600 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012, February. Released 2012, September","4.5 inches, 55.8 cm, (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","IPS+ LCD, capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend D quad XL
,Removable Li-Ion 1800 mAh battery,,1.3 MP,"8GB (5.8GB user available), 1GB RAM","Android 4.0 (Ice Cream Sandwich), upgradable to 4.2 (Jelly Bean)",,"8 MP, AF","2012, February. Released 2012, July","4.5 inches, 55.8 cm, (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","IPS+ LCD, capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend D1
,Removable Li-Ion 2600 mAh battery,,1.3 MP,8GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012. Released 2012, Q3","4.5 inches, 55.8 cm, (~66.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","IPS LCD, capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend D1 XL U9500E
,Non-removable Li-Po 6600 mAh battery,,1.3 MP,"8GB 2GB RAM, 16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM",Android 4.0 (Ice Cream Sandwich),,"8 MP, AF","2012, February. Released 2012, September","10.0 inches, 290.0 cm, (~64.0% screen-to-body ratio)","1920 x 1200 pixels, 16:10 ratio (~226 ppi density)","IPS LCD, capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",Huawei MediaPad 10 FHD
,Removable Li-Ion 1400 mAh battery,,No,"256MB RAM, 512MB",Android 2.3.3 (Gingerbread),,3.15 MP,"2012, March. Released 2012, March","3.5 inches, 36.5 cm, (~51.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors",,Huawei Fusion U8652
,Removable Li-Ion 1050 mAh battery,,No,,,,3.15 MP,"2012, April. Released 2012, September","2.4 inches, 17.8 cm, (~25.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei G6609
,Removable Li-Ion 1000 mAh battery,,No,,,,1.3 MP,"2011, June. Released 2011, June","2.4 inches, 17.8 cm, (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 65K colors",,Huawei G5520
,Removable Li-Ion 1880 mAh battery,,VGA,150MB 512MB RAM,Android 2.3.6 (Gingerbread),,"5 MP, AF","2012, June. Released 2012, June","3.5 inches, 36.5 cm, (~49.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors",,Huawei Activa 4G
,Removable Li-Ion 1000 mAh battery,,No,"16MB ROM, 4MB RAM",,,VGA,"2012, Q2. Released 2012, Q2","2.0 inches, 12.6 cm, (~21.0% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),TFT,,Huawei G5000
,Removable Li-Ion 1000 mAh battery,,No,"1GB ROM, 256MB RAM",,,2 MP,"2012, Q2. Released 2012, Q2","2.4 inches, 17.8 cm, (~26.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei G6310
,Removable Li-Ion battery,,No,40MB,,,3.15 MP,2012. Released 2012,"2.8 inches, 24.3 cm, (~35.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT, 256K colors",,Huawei G6800
,Removable Li-Ion 600 mAh battery,,No,,,,VGA,"2012, Q1. Released 2012, Q1","1.8 inches, 10.2 cm, (~16.0% screen-to-body ratio)",128 x 160 pixels,"TFT, 65K colors",,Huawei G6005
,Removable Li-Ion 1500 mAh battery,,No,,Android 2.3 (Gingerbread),,3.15 MP,"2012, August. Released 2012, August","3.2 inches, 30.5 cm, (~42.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",Huawei Ascend Q M5660
,Non-removable Li-Ion 1670 mAh battery,,1.3 MP,4GB 1GB RAM,"Android 4.0 (Ice Cream Sandwich), upgradable to 4.2 (Jelly Bean)",,"8 MP, AF","2012, January. Released 2012, May","4.3 inches, 51.0 cm, (~61.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend P1
,Non-removable Li-Ion 2600 mAh battery,,1.3 MP,4GB 1GB RAM,Android 4.0.3 (Ice Cream Sandwich),,"8 MP, AF","2012. Released 2012, Q3","4.3 inches, 51.0 cm","540 x 960 pixels, 16:9 ratio (~256 ppi density)","Super AMOLED capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei Ascend P1 XL U9200E
,Removable Li-Ion 1350/1500 mAh battery,,No,"4GB (2.5GB user available), 512MB RAM","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,"5 MP, AF","2012, February. Released 2012, May","4.0 inches, 45.5 cm, (~59.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G300
,Removable Li-Ion 1550 mAh battery,,VGA,"4GB (2.5GB user available), 512MB RAM",Android 4.0.4 (Ice Cream Sandwich),,"5 MP, AF","2012, Q1. Released 2012, Q2","4.0 inches, 45.5 cm, (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G330D U8825D
,Removable Li-Ion 1250/1400 mAh battery,,No,"256MB RAM, 512MB",Android 2.3 (Gingerbread),,3.15 MP,"2012, May. Released 2012, May","3.5 inches, 36.5 cm, (~51.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","IPS LCD capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei Ascend Y200
,Removable Li-Ion battery,,VGA videocall camera,,,,2 MP,"2008, Q2","2.0 inches, 12.6 cm, (~27.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 65K colors",,Huawei U3300
,Removable Li-Ion battery,,VGA videocall camera,,,,1.3 MP,"2007, Q1","1.8 inches, 10.2 cm, (~21.3% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,Huawei U120
,Removable Li-Ion battery,,VGA videocall camera,,,,1.3 MP,"2007, Q2","1.8 inches, 10.2 cm, (~22.0% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),"TFT, 256K colors",,Huawei U121
,Removable Li-Ion battery,,VGA videocall camera,,,,"3.2 MP, AF","2008, Q2","2.4 inches, 17.8 cm, (~38.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 65K colors",,Huawei U7310
,Removable Li-Ion 1000 mAh battery,,No,,,,2 MP,"2009, December. Released 2010, Q1","2.4 inches, 17.8 cm, (~26.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei G6600 Passport
,Removable Li-Ion 1250 mAh battery,,No,40MB 128MB RAM 256MB ROM,,,3.15 MP,"2009, December. Released 2010, Q1","2.4 inches, 17.8 cm, (~25.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei U9130 Compass
,Removable Li-Ion battery,,Yes,15MB,,,2 MP,"2009, February. Released 2009, July","2.0 inches, 12.4 cm, (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Huawei U1250
,Removable Li-Ion 800 mAh battery,,Yes,15MB,,,2 MP,"2009, September. Released 2009, December","2.0 inches, 12.4 cm, (~24.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Huawei U1270
,Removable Li-Ion battery,,Yes,100MB,,,2 MP,"2009, September. Released 2009, November","2.8 inches, 24.3 cm, (~40.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 256K colors",,Huawei U7510
,Removable Li-Ion 1500 mAh battery,,No,192MB,Android 1.5 (Cupcake),,"3.15 MP, AF","2009, August. Released 2009, October","3.5 inches, 36.5 cm, (~49.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen,  256K colors (65K effective)",Accelerometer,Huawei U8220
,Removable Li-Ion 1500 mAh battery,,VGA,256MB RAM,Android 2.1 (Eclair),,"3.15 MP, AF","2009, June. Released 2009","3.5 inches, 36.5 cm, (~49.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT touchscreen, 256K colors",Accelerometer,Huawei U8230
,Removable Li-Ion 1150 mAh battery,,VGA,,Android 2.1 (Eclair),,3.15 MP,"2010, February. Released 2010, July","2.8 inches, 24.3 cm, (~39.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 256K colors",Accelerometer,Huawei U8100
,Removable Li-Ion 1150 mAh battery,,VGA,,Android 2.1 (Eclair),,3.15 MP,"2010, February. Released 2010, July","2.8 inches, 24.3 cm, (~40.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Huawei U8110
,Removable Li-Ion 1000 mAh battery,,Yes,10MB,,,VGA,2010. Released 2010,"2.0 inches, 12.4 cm, (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Huawei U3100
,Removable Li-Ion 1050 mAh battery,,No,32/64MB,,,VGA,2010. Released 2010,"1.47 inches, 7.0 cm, (~14.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~123 ppi density)","CSTN, 65K colors",,Huawei C3200
,Non-removable Li-Ion 2200 mAh battery,,No,8GB 256MB RAM,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",,2 MP,"2010, January. Released 2010, Q1","7.0 inches, 139.5 cm, (~61.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Huawei IDEOS S7
,Removable Li-Ion 930 mAh battery,,No,,Android 2.1 (Eclair),,3.15 MP,"2010, February. Released 2010, July","2.6 inches, 20.9 cm, (~34.8% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)","TFT touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8300
,Removable Li-Ion battery,,No,2MB,,,1.3 MP,"2010, June. Released 2010, June",,,"TFT resistive touchscreen, 65K colors",,Huawei G7002
,Removable Li-Ion 1100 mAh battery,,No,128MB,,,1.3 MP,"2010, September. Released 2011, January","2.41 inches, 18.0 cm, (~27.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~166 ppi density)","TFT, 256K colors",,Huawei G6150
,Removable Li-Ion 1000 mAh battery,,No,1GB 512MB RAM,,,3.15 MP,2010. Released 2010,"2.8 inches, 24.3 cm, (~40.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Huawei U7520
,Removable Li-Ion 1150 mAh battery,,No,512MB 256MB RAM,"Android 2.1 (Eclair), upgradable to 2.2 (Froyo)",,3.15 MP,"2010, June. Released 2010, 3Q","3.2 inches, 30.5 cm, (~46.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8500 IDEOS X2
,Removable Li-Ion 1200 mAh battery,,No,512MB 256MB RAM,Android 2.2 (Froyo),,3.15 MP,"2010, September. Released 2010, September","2.8 inches, 24.3 cm, (~42.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8150 IDEOS
,Removable Li-Po 1200 mAh battery,,VGA,512MB 256MB RAM,Android 2.3 (Gingerbread),,"3.15 MP, AF","2011, February. Released 2011, July","3.2 inches, 30.5 cm, (~49.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei U8510 IDEOS X3
,Removable Li-Po 1500 mAh battery,,No,"2GB 512MB RAM, 4GB 512MB RAM","Android 2.2 (Froyo), upgradable to 2.3 (Gingerbread)",,"5 MP, AF","2010, December. Released 2011, April","3.8 inches, 41.1 cm, (~55.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei U8800 IDEOS X5
,Removable Li-Ion 1400 mAh battery,,VGA videocall camera,2GB 512MB RAM,Android 2.2 (Froyo),,"5 MP, AF","2010, December. Released 2011, June","4.1 inches, 47.8 cm, (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~228 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Huawei U9000 IDEOS X6
,Removable Li-Ion 3250 mAh battery,,Yes,,Android 2.2 (Froyo),,3.15 MP,"2011, February. Released 2011, Q3","7.0 inches, 139.5 cm, (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, compass",Huawei IDEOS S7 Slim CDMA
,Removable Li-Ion 3250 mAh battery,,VGA,8GB 512MB RAM,Android 2.2 (Froyo),,3.15 MP,"2011, February. Released 2011, April","7.0 inches, 139.5 cm, (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, compass",Huawei IDEOS S7 Slim
,Removable Li-Ion 830 mAh battery,,VGA videocall camera,10MB,,,2 MP,"2011, Q1. Released 2011, May","2.4 inches, 17.8 cm, (~33.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei U5900s
,Removable Li-Ion 1100 mAh battery,,No,,,,1.3 MP,"2010, November. Released 2011","2.8 inches, 24.3 cm, (~42.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",,Huawei G7010
,Removable Li-Ion 1000 mAh battery,,No,,,,3.15 MP,"2011, Q2. Released 2011, Q2","2.4 inches, 17.8 cm, (~26.5% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei G6608
,Removable Li-Ion battery,,5 MP,16GB 3GB RAM,Android 4.4.2 (KitKat); EMUI 2.3,,"13 MP, AF","Exp. announcement 2014, June","5.0 inches, 68.9 cm, (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors",Yes,Huawei Mulan
,Non-removable Li-Ion 3340 mAh battery,,"8 MP,
5 MP, depth sensor",64GB 4GB RAM,Android 7.1 (Nougat); EMUI 5.1,,"16 MP, f/2.2, 27mm (wide), PDAF,
2 MP, depth sensor",Not announced yet,"5.9 inches, 96.0 cm, (~81.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~373 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, proximity, compass",Huawei G10
,Removable Li-Ion battery,,Yes,1GB RAM,Microsoft Windows Phone 8,,"8 MP, AF","Exp. announcement 2013, January","4.5 inches, 55.8 cm, (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend W3
,Removable Li-Ion battery,,Yes,,,,3.15 MP,2009,"3.0 inches, 25.6 cm, (~43.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT touchscreen, 256K colors",,Huawei T552
,Removable Li-Ion battery,,,,,,No,2008,"1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Huawei T201
,Removable Li-Ion battery,,,,,,No,"2008, Q3","1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Huawei T330
,Removable Li-Ion battery,,,,,,No,"2008, Q3","1.4 inches, 6.0 cm",68 x 96 pixels (~84 ppi density),Monochrome graphics,,Huawei T161L
,Removable Li-Ion battery,,,,,,No,"2008, Q3","1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Huawei T211
,Removable Li-Ion battery,,,,,,No,"2008, Q3","1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Huawei T261L
,Removable Li-Ion battery,,,,,,No,2008,"1.5 inches, 7.3 cm, (~15.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Huawei T208
,Removable Li-Ion battery,,,,,,No,2008,"1.4 inches, 6.0 cm, (~12.9% screen-to-body ratio)",68 x 96 pixels (~84 ppi density),Monochrome graphics,,Huawei T158
,Removable Li-Ion battery,,,,,,No,2008,"1.4 inches, 6.0 cm, (~12.8% screen-to-body ratio)",68 x 96 pixels (~84 ppi density),Monochrome graphics,,Huawei T156
,Removable Li-Ion 900 mAh battery,,,,,,No,"2008, Q3","1.5 inches, 7.3 cm","128 x 128 pixels, 1:1 ratio (~121 ppi density)","CSTN, 65K colors",,Huawei U1000
,Removable Li-Ion 900 mAh battery,,,,,,No,2008,"1.8 inches, 10.2 cm",176 x 220 pixels (~157 ppi density),"TFT, 65K colors",,Huawei U1100
,Removable Li-Ion battery,,VGA videocall camera,,,,2 MP,"2008, Q2","2.2 inches, 15.0 cm, (~29.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 65K colors",,Huawei U1310
,Removable Li-Ion 1200 mAh battery,,No,512MB 256MB RAM,Android 2.2 (Froyo),,3.15 MP,"2011, May","2.8 inches, 24.3 cm, (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8180 IDEOS X1
,Removable Li-Ion 1400 mAh battery,,No,512MB 256MB RAM,Android 2.3.3 (Gingerbread),,3.15 MP,"2011, July","3.5 inches, 36.5 cm, (~51.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8650 Sonic
,Removable Li-Ion 800 mAh battery,,No,,,,1.3 MP,"2011, July","2.4 inches, 17.8 cm, (~28.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Huawei G6620
,Removable Li-Ion 800 mAh battery,,No,"64MB RAM, 128MB ROM",,,1.3 MP,"2011, Q2. Released 2011","2.0 inches, 12.6 cm, (~26.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Huawei G5500
,Removable Li-Ion 1000 mAh battery,,VGA,40MB 1GB ROM 512MB RAM,,,3.15 MP,2011,"2.4 inches, 17.8 cm, (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",TFT,,Huawei U5510
,Removable Li-Ion 1050 mAh battery,,No,1MB,,,1.3 MP,"2011, Q2. Released 2011","2.8 inches, 24.3 cm, (~40.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",,Huawei G7206
,Removable Li-Po 1500 mAh battery,,No,"2GB 512MB RAM, 4GB 512MB RAM",Android 2.3 (Gingerbread),,"5 MP, AF","2011, Q2","3.8 inches, 41.1 cm, (~55.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei U8800 Pro
,Removable Li-Ion 1400 mAh battery,,No,512MB 256MB RAM,Android 2.3 (Gingerbread),,5 MP,"2011, July. Released 2011, July","3.5 inches, 36.5 cm, (~51.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei Ascend II
,Non-removable Li-Ion 1400 mAh battery,,VGA,2GB 512MB RAM,Android 2.3.4 (Gingerbread),,"5 MP, AF","2011, August. Released 2011, Q3","3.7 inches, 39.0 cm, (~55.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei U8850 Vision
,Removable Li-Ion 1050 mAh battery,,No,"256MB RAM, 512MB",Android 2.3 (Gingerbread),,3.15 MP,"2012, May. Released 2012, May","2.8 inches, 24.3 cm, (~40.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity, compass",Huawei Ascend Y100
,Non-removable Li-Po 4100 mAh battery,,VGA,8GB 1GB RAM,Android 4.0.4 (Ice Cream Sandwich),,3.15 MP,"2012, July. Released 2012, September","7.0 inches, 137.9 cm, (~59.5% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",Huawei MediaPad 7 Lite
,Removable Li-Ion 1500 mAh battery,,VGA,"4GB (2.5GB user available), 512MB RAM",Android 4.0 (Ice Cream Sandwich),,"5 MP, AF","2012, August. Released 2012, October","4.0 inches, 45.5 cm, (~59.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity",Huawei Ascend G330
,Removable Li-Po 1930 mAh battery,,Yes,4GB 768MB RAM,Android 4.0.4 (Ice Cream Sandwich),,"8 MP, AF","2012, August. Released 2012, September","4.5 inches, 55.8 cm, (~61.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Huawei Ascend G600
,Removable Li-Ion 1400 mAh battery,,No,4GB 512MB RAM,Android 2.3 (Gingerbread),,3.15 MP,"2012, October. Released 2012, October","3.5 inches, 36.5 cm, (~51.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","TFT capacitive touchscreen, 256K colors","Accelerometer, proximity",Huawei Fusion 2 U8665
