basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
$ 146.99 / £ 128.99 / € 259.00,Non-removable Li-Ion 5500 mAh battery,"64GB 4GB RAM,128GB 6GB RAM","8 MP, f/2.0, 1/4"", 1.12µm","64GB 4GB RAM, 128GB 6GB RAM",Android 8.1 (Oreo); MIUI 9.5,"$ 220.99,$ 282.90,$ 146.99,£ 128.99,$ 177.99","12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF,
5 MP, depth sensor","2018, July","6.9 inches, 122.9 cm, (~79.8% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~350 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi Max 3
"$ 132.95 / £ 159.00 / € 222.47 / ₹ 7,997",Non-removable Li-Po 4000 mAh battery,"32GB 3GB RAM,64GB 4GB RAM","5 MP, f/2.0","32GB 3GB RAM, 64GB 4GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 11; Android One","$ 132.99,$ 132.95,£ 199.99,€ 222.47,$ 149.99,$ 140.99,£ 159.00,₹ 9,388","12 MP, f/2.2, 1.25 μm, PDAF,
5 MP, f/2.2, 1.12 μm, depth sensor","2018, July","5.84 inches, 85.1 cm, (~79.5% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~432 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi A2 Lite (Redmi 6 Pro)
,Non-removable Li-Po 5800 mAh battery,,"8 MP, f/2.0, 1/4"", 1.12µm","64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM",Android 9.0 (Pie); MIUI 11,,"48 MP, f/1.8, (wide), 1/2"", 0.8µm, PDAF,
20 MP",Not announced yet,"7.2 inches, 128.3 cm",1080 x 2310 pixels (~354 ppi density),"IPS LCD capacitive touchscreen, 16M colors","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass",Xiaomi Mi Max 4 Pro
,Non-removable Li-Po 5800 mAh battery,,"8 MP, f/2.0, 1/4"", 1.12µm","64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM",Android 9.0 (Pie); MIUI 11,,"48 MP, f/1.8, (wide), 1/2"", 0.8µm, PDAF,
TOF 3D camera",Not announced yet,"7.2 inches, 128.3 cm",1080 x 2310 pixels (~354 ppi density),"IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi Max 4
,Non-removable battery,,"8 MP, f/2.2, 27mm (wide)","64GB 4GB RAM, 128GB 6GB RAM",Android 7.1 (Nougat); MIUI 9,,"12 MP, 1/2.9"", 1.25µm, PDAF, OIS,
5 MP, depth sensor",Not announced yet,"5.15 inches, 73.1 cm","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi 6c
,Non-removable Li-Ion battery,,"4 MP, f/2.0, 1/3"", 2µm",64GB 3GB RAM,Android 4.4.4 (KitKat),,"13 MP, f/2.0, AF",Not announced yet,"5.7 inches, 89.6 cm","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Xiaomi Mi Note Plus
,Removable Li-Ion 1930 mAh battery,,2 MP,4GB 1GB RAM,Android 4.0 (Ice Cream Sandwich),,"8 MP, f/2.2, 28mm (wide), AF","2012, August. Released 2012, August","4.0 inches, 44.1 cm, (~56.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Xiaomi Mi 1S
,Removable Li-Ion 2030 mAh battery,,2 MP,16GB 1GB RAM,Android 4.1 (Jelly Bean),,"8 MP, f/2.0, AF",2013. Released 2013,"4.5 inches, 55.8 cm, (~63.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Mi 2A
,Removable Li-Po 2000 mAh battery,,1.3 MP,4GB 1GB RAM,Android 4.2 (Jelly Bean),,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF","2013, July. Released 2013, August","4.7 inches, 60.9 cm, (~64.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi
,Removable Li-Ion 2000 mAh battery,,1.6 MP,8GB 1GB RAM,"Android 4.3 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 9.2",,"8 MP, f/2.2, 1/3.2"", 1.4µm, AF","2014, May","4.7 inches, 60.9 cm, (~64.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi 1S
,Non-removable Li-Ion 3050 mAh battery,,"2 MP, f/2.2","16GB 2GB RAM, 64GB 2GB RAM","Android 4.3 (Jelly Bean), upgradable to 6.0 (Marshmallow); MIUI 5",,"13 MP, f/2.2, 28mm (wide), AF","2013, September. Released 2013, December","5.0 inches, 68.9 cm, (~65.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 3
,Non-removable Li-Ion 3080 mAh battery,,"8 MP, f/1.8","16GB 2GB RAM, 64GB 3GB RAM","Android 4.4.3 (KitKat), upgradable to 6.0.1 (Marshmallow); MIUI 10",,"13 MP, f/1.8, 1/3.1"", 1.12µm, AF","2014, July","5.0 inches, 68.9 cm, (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 4
,Removable Li-Po 3100 mAh battery,,5 MP,8GB 2GB RAM,"Android 4.2 (Jelly Bean), upgradable to 4.4.2 (KitKat); MIUI 5",,"13 MP, f/2.2, 28mm (wide), AF","2014, August","5.5 inches, 83.4 cm, (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 4G
,Non-removable Li-Ion 3080 mAh battery,,"8 MP, f/1.8",16GB 3GB RAM,Android 4.4.3 (KitKat); MIUI 5,,"13 MP, f/1.8, 1/3.1"", 1.12µm, AF","2014, December","5.0 inches, 68.9 cm, (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 4 LTE
,Removable Li-Po 2200 mAh battery,,2 MP,"8GB 1GB RAM, 16GB 2GB RAM",Android 4.4.4 (KitKat); MIUI 6.0,,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF","2015, January","4.7 inches, 60.9 cm, (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi 2
,Removable Li-Ion 2200 mAh battery,,2 MP,8GB 1GB RAM,Android 5.0 (Lollipop); MIUI 6,,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF","2015, March","4.7 inches, 60.9 cm, (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, proximity",Xiaomi Redmi 2A
,Non-removable Li-Ion 3000 mAh battery,,"4 MP, f/2.0, 1/3"", 2µm","16GB 3GB RAM, 64GB 3GB RAM","Android 4.4.4 (KitKat), upgradable to 6.0 (Marshmallow)",,"13 MP, f/2.0, AF, OIS","2015, January","5.7 inches, 89.6 cm, (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~386 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Note
,Non-removable Li-Ion 3000 mAh battery,,"4 MP, f/2.0, 1/3"", 2µm",64GB 4GB RAM,"Android 5.0.1 (Lollipop), upgradable to 7.0 (Nougat); MIUI 9",,"13 MP, f/2.0, AF, OIS","2015, January","5.7 inches, 89.6 cm, (~74.4% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi Note Pro
,Non-removable Li-Ion 3120 mAh battery,,"5 MP, f/1.8","16GB 2GB RAM, 32GB 2GB RAM",Android 5.0.2 (Lollipop); MIUI 8.2,,"13 MP, f/2.0, AF","2015, April","5.0 inches, 68.9 cm, (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Mi 4i
,Removable Li-Po 2200 mAh battery,,2 MP,16GB 2GB RAM,"Android 4.4.4 (KitKat), upgradable to 5.1.1 (Lollipop); MIUI 7.2",,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF","2015, August","4.7 inches, 60.9 cm, (~67.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi 2 Prime
,Removable Li-Po 2200 mAh battery,,2 MP,16GB 2GB RAM,Android 4.4.4 (KitKat); MIUI 6,,"8 MP, f/2.2, 28mm (wide), 1/3.2"", 1.4µm, AF","2015, October","4.7 inches, 60.9 cm, (~67.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi 2 Pro
,Removable Li-Po 3060 mAh battery,,"5 MP, f/2.0","16GB 2GB RAM (Standard), 32GB 2GB RAM (Prime)",Android 5.0 (Lollipop); MIUI 7,,"13 MP, f/2.2, PDAF","2015, August","5.5 inches, 82.6 cm, (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 2
,Non-removable Li-Ion 3080 mAh battery,,"5 MP, f/2.0","16GB 2GB RAM, 32GB 3GB RAM","Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat); MIUI 10",,"13 MP, f/2.0, 24mm (wide), 1/3.1"", 1.12µm, PDAF","2015, September","5.0 inches, 68.9 cm, (~71.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Mi 4c
,Non-removable Li-Po 4000 mAh battery,,"5 MP, f/2.0","16GB 2GB RAM, 32GB 3GB RAM",Android 5.0.2 (Lollipop); MIUI 7,,"13 MP, f/2.2, PDAF","2015, November","5.5 inches, 82.6 cm, (~72.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 3 (MediaTek)
,Non-removable Li-Po 6190 mAh battery,,5 MP,"16GB 2GB RAM, 64GB 2GB RAM",Android OS/ Optional Windows 10 (64 GB model); MIUI 7,,"8 MP, f/2.0","2015, November","7.9 inches, 190.9 cm, (~71.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~326 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, compass",Xiaomi Mi Pad 2
,Removable Li-Po 3100 mAh battery,,5 MP,16GB 2GB RAM,Android 4.4.4 (KitKat); MIUI 9.2,,"13 MP, f/2.2, 28mm (wide), AF","2015, December","5.5 inches, 83.4 cm, (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi Note Prime
,Non-removable Li-Ion 4100 mAh battery,,"5 MP, f/2.2",16GB 2GB RAM,Android 5.1 (Lollipop); MIUI 7,,"13 MP, f/2.0, PDAF","2016, January","5.0 inches, 68.9 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi 3
,Non-removable Li-Po 4050 mAh battery,,"5 MP, f/2.0","16GB 2GB RAM (Standard version), 32GB 3GB RAM (High/Special version)","Android 5.1.1 (Lollipop), upgradable to 6.0.1 (Marshmallow); MIUI 9.5",,"16 MP, f/2.0, PDAF","2016, January","5.5 inches, 82.6 cm, (~72.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 3
,Non-removable Li-Ion 3260 mAh battery,,"5 MP, f/2.0",64GB 3GB RAM,"Android 5.1 (Lollipop), upgradable to 7.0 (Nougat); MIUI 10",,"13 MP, f/2.0, PDAF","2016, February","5.0 inches, 68.9 cm, (~69.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi 4s
,Non-removable Li-Ion 4850 mAh battery,,"5 MP, f/2.0","16GB 2GB RAM, 32GB 3GB RAM, 64GB 3GB RAM, 128GB 4GB RAM (Prime)","Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat); MIUI 10",,"16 MP, f/2.0, PDAF","2016, May","6.44 inches, 114.3 cm, (~74.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~342 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi Max
,Non-removable Li-Po 3000 mAh battery,,"4 MP, f/2.0, 1/3"", 2µm","32GB 3GB RAM (Standard), 64GB 3GB RAM (Prime), 128GB 4GB RAM (Pro)","Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo); MIUI 10",,"16 MP, f/2.0, 1/2.8"", 1.12µm, PDAF, 4-axis OIS","2016, February","5.15 inches, 73.1 cm, (~73.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~428 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 5
,Non-removable Li-Ion 4100 mAh battery,,"5 MP, f/2.2",32GB 3GB RAM,Android 5.1 (Lollipop); MIUI 7.3,,"13 MP, f/2.0, PDAF","2016, March","5.0 inches, 68.9 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 3 Pro
,Non-removable Li-Ion 4100 mAh battery,,"5 MP, f/2.2",16GB 2GB RAM,Android 6.0.1 (Marshmallow); MIUI 9.2,,"13 MP, f/2.0, PDAF","2016, June","5.0 inches, 68.9 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi 3s
,Non-removable Li-Ion 4100 mAh battery,,"5 MP, f/2.2",32GB 3GB RAM,Android 6.0.1 (Marshmallow); MIUI 9.2,,"13 MP, f/2.0, PDAF","2016, August","5.0 inches, 68.9 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 3s Prime
,Non-removable Li-Ion 4100 mAh battery,,"5 MP, f/2.2",32GB 2GB RAM,Android 6.0.1 (Marshmallow); MIUI 7.3,,"13 MP, f/2.0, PDAF","2016, June","5.0 inches, 68.9 cm, (~71.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi 3x
,Non-removable Li-Ion 4050 mAh battery,,"5 MP, f/2.0","32GB 3GB RAM, 64GB 3GB RAM, 128GB 4GB RAM (Exclusive edition)",Android 6.0 (Marshmallow); MIUI 10,,"13 MP, f/2.0, PDAF,
5 MP, depth sensor","2016, July","5.5 inches, 83.4 cm, (~72.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","AMOLED capacitive touchscreen, 16M colors","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Pro
"$ 142.99 / £ 143.00 / € 170.82 / ₹ 8,168",Non-removable Li-Po 3000 mAh battery,"32GB 4GB RAM,64GB 4GB RAM,128GB 6GB RAM","20 MP, f/2.2, (wide), 1/3"", 0.9µm","32GB 4GB RAM, 64GB 4GB RAM, 128GB 6GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); Android One","$ 150.99,£ 145.00,€ 174.83,$ 156.99,$ 159.50,$ 142.99,$ 269.99,$ 379.64,$ 165.00","12 MP, f/1.8, 1/2.9"", 1.25µm,
20 MP, f/1.8, 1/2.8"", 1.0µm, PDAF","2018, July","5.99 inches, 92.6 cm, (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","LTPS IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Mi A2 (Mi 6X)
"$ 235.99 / £ 229.99 / € 308.00 / ₹ 12,478",Non-removable Li-Po 4000 mAh battery,"64GB 6GB RAM,128GB 6GB RAM,256GB 8GB RAM","20 MP, f/2.0, (wide), 1/3"", 0.9µm","64GB 6GB RAM, 128GB 6GB RAM, 256GB 8GB RAM","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie); MIUI 11","$ 257.00,$ 289.99,$ 264.99,$ 284.50,$ 332.99,$ 235.99,₹ 15,899,₹ 18,999","12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF,
5 MP, f/2.0, 1.12µm, depth sensor","2018, August","6.18 inches, 96.2 cm, (~82.2% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Infrared face recognition, fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Pocophone F1
,Removable Li-Po 3100 mAh / 3200 mAh battery,,5 MP,"8GB 1GB RAM, 8GB 2GB RAM","Android 4.2 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 9.2",,"13 MP, f/2.2, 28mm (wide), AF","2014, March","5.5 inches, 83.4 cm, (~68.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Redmi Note
,Non-removable Li-Po 6700 mAh battery,,5 MP,"16GB 2GB RAM, 64GB 2GB RAM",Android 4.4.4 (KitKat); MIUI 7,,"8 MP, f/2.0","2014, March","7.9 inches, 190.9 cm, (~69.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~326 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro",Xiaomi Mi Pad 7.9
,Removable Li-Ion 2000 mAh battery,,2 MP,"16GB 2GB RAM, 32GB 2GB RAM","Android 4.1 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 5",,"8 MP, f/2.2 (16 GB version),
13 MP, f/2.2, AF (32 GB version)","2013, April. Released 2013, April","4.3 inches, 51.0 cm, (~65.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~342 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass",Xiaomi Mi 2S
,Removable Li-Ion 2000 mAh battery,,2 MP,"16GB 2GB RAM, 32GB 2GB RAM","Android 4.1 (Jelly Bean), upgradable to 4.4.4 (KitKat); MIUI 5",,"8 MP, f/2.0, 27mm (wide), AF","2012, August. Released 2012, November","4.3 inches, 51.0 cm, (~65.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~342 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Accelerometer, gyro, proximity, compass, barometer",Xiaomi Mi 2
"₹ 7,890",Non-removable Li-Po 4000 mAh battery,"64GB 4GB RAM,64GB 6GB RAM","20 MP, f/2.2, (wide), 1/3"", 0.9µm","64GB 4GB RAM, 64GB 6GB RAM","Android 7.1.2 (Nougat), upgradable to Android 9.0 (Pie); MIUI 11","₹ 7,890,₹ 9,865,₹ 8,390,₹ 10,445","12 MP, f/2.2, 1/2.9"", 1.25µm, PDAF,
5 MP, f/2.0, 1.12µm, depth sensor","2018, February","5.99 inches, 92.6 cm, (~77.4% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~403 ppi density)","IPS LCD capacitive touchscreen, 16M colors","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Xiaomi Redmi Note 5 Pro
