basePrice,batterySize,capacities,frontCamera,memory,opSys,pricing,rearCamera,released,screen,screenRes,screenType,sensors,title
,Removable Li-Ion 1000 mAh battery,,Yes,100MB,"Symbian 9.3, Series 60 rel. 3.2",,"3.15 MP, AF","2008, April. Released 2008, December","2.4 inches, 17.8 cm, (~34.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 16M",,Samsung L870
,Removable Li-Ion battery,,CIF videocall camera,1GB,,,3.15 MP,"2008, May. Released 2008, July","2.0 inches, 12.4 cm, (~24.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 16M colors",,Samsung U800 Soul b
,Removable Li-Ion 1440 mAh battery,,Videocall camera,"8GB 128MB RAM, 16GB 128MB RAM",Microsoft Windows Mobile 6.1 Professional,,"5 MP, AF","2008, June. Released 2008, July","3.2 inches, 29.1 cm, (~45.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)","TFT resistive touchscreen, 256K colors (65K effective)",Accelerometer,Samsung i900 Omnia
,Removable Li-Ion 960 mAh battery,,No,60MB,,,2 MP,"2008, October. Released 2008, November","2.2 inches, 15.2 cm, (~30.6% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung F270 Beat
,Removable Li-Ion 960 mAh battery,,No,72MB,,,2 MP,"2008, October. Released 2008, November","2.2 inches, 15.2 cm, (~30.6% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung F275
,Removable Li-Ion 1200 mAh battery,,Videocall camera,78MB,"Symbian 9.3, Series 60 rel. 3.2",,"5 MP, AF","2008, October. Released 2009, February","2.6 inches, 20.9 cm, (~34.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)","AMOLED, 256K colors",Accelerometer,Samsung i7110
,Removable Li-Ion 1000 mAh battery,,No,50MB,,,1.3 MP,"2008, October. Released 2008, October","2.2 inches, 15.2 cm, (~26.3% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),"TFT, 65K colors",,Samsung A767 Propel
,Removable Li-Ion 1800 mAh battery,,No,"150MB RAM, 256MB ROM",Microsoft Windows Mobile 6.1 Professional,,2 MP,"2008, October. Released 2008, October","2.5 inches, 20.2 cm, (~28.5% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~181 ppi density)","TFT resistive touchscreen, 65K colors",,Samsung i907 Epix
,Removable Li-Ion 1300 mAh battery,,Yes,20MB,Microsoft Windows Mobile 6.1 Standard,,2 MP,"2008, October. Released 2008, November","2.6 inches, 20.9 cm, (~29.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)","TFT, 65K colors",,Samsung C6620
,Removable Li-Ion 1000 mAh battery,,,1.5MB,,,No,"2008, November. Released 2008, December","1.63 inches, 8.6 cm, (~18.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~111 ppi density)","CSTN, 65K colors",,Samsung E1110
,Removable Li-Ion 1000 mAh battery,,,1.5MB,,,No,2009. Released 2009,"1.63 inches, 8.6 cm, (~18.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~111 ppi density)","CSTN, 65K colors",,Samsung E1117
,Removable Li-Ion 1000 mAh battery,,,1.5MB,,,No,2008. Released 2008,"1.63 inches, 8.6 cm, (~18.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~111 ppi density)","CSTN, 65K colors",,Samsung T119
,Removable Li-Ion 1000 mAh battery,,,4MB,,,No,"2008, December. Released 2009, Q1","1.63 inches, 8.6 cm, (~17.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~111 ppi density)","CSTN, 65K colors",,Samsung E1410
,Removable Li-Ion 800 mAh battery,,,3MB,,,No,2008. Released 2008,"1.63 inches, 8.4 cm, (~21.1% screen-to-body ratio)",128 x 160 pixels (~126 ppi density),"CSTN, 65K colors",,Samsung T219
,Removable Li-Ion 800 mAh battery,,No,15MB,,,VGA,"2008, November. Released 2008","1.9 inches, 11.4 cm, (~29.3% screen-to-body ratio)",128 x 160 pixels (~108 ppi density),"TFT, 65K colors",,Samsung E2510
,Removable Li-Ion battery,,No,,,,1.3 MP,"2008, November. Released 2008, November","2.1 inches, 13.9 cm, (~22.8% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung T459 Gravity
,Removable Li-Ion battery,,No,,,,"5 MP, AF","2008, November. Released 2008, November","3.0 inches, 27.9 cm, (~51.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~133 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung T919 Behold
,Removable Li-Ion 880 mAh battery,,No,50MB,,,1.3 MP,"2008, November","2.3 inches, 16.6 cm, (~34.0% screen-to-body ratio)",176 x 220 pixels (~122 ppi density),"TFT, 256K colors",,Samsung A777
,Removable Li-Ion 1330 mAh battery,,No,200MB,,,3.15 MP,"2008, November. Released 2009, January","3.2 inches, 29.1 cm, (~47.7% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)","TFT resistive touchscreen, 256K colors",,Samsung A867 Eternity
,Removable Li-Ion battery,,No,,Microsoft Windows Mobile 6.1 Professional,,2 MP,"2008, November. Released 2008, November","2.55 inches, 21.0 cm, (~27.3% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~177 ppi density)","TFT resistive touchscreen, 65K colors",,Samsung i770 Saga
,Removable battery,,No,,,,2 MP,"2008, November. Released 2008, November","2.2 inches, 15.0 cm, (~30.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 256K colors",,Samsung U810 Renown
,Removable Li-Ion 800 mAh battery,,No,15MB,,,1.3 MP,"2008, November. Released 2008, December","1.9 inches, 11.4 cm, (~26.4% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),"TFT, 65K colors",,Samsung S3030 Tobi
,Removable Li-Ion 960 mAh battery,,No,1GB,,,"5 MP, AF","2008, December. Released 2009","2.0 inches, 12.4 cm, (~22.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","AMOLED, 256K colors",,Samsung S9402 Ego
,Removable Li-Ion 1140 mAh battery,,No,38MB,,,2 MP,2009. Released 2009,"2.2 inches, 15.0 cm, (~27.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Samsung W299 Duos
,Removable Li-Ion 1140 mAh battery,,No,40MB,,,1.3 MP,2009. Released 2009,"2.2 inches, 15.2 cm, (~27.5% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT,  256K colors",,Samsung W259 Duos
,Removable Li-Ion 1200 mAh battery,,No,,,,"5 MP, AF","2009, April. Released 2009, August","2.8 inches, 24.3 cm, (~44.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT touchscreen, 256K colors",,Samsung SCH-W699
,Removable Li-Ion 1000 mAh battery,,No,60MB,,,1.3 MP,"2009, February. Released 2009, May","2.2 inches, 15.2 cm, (~27.8% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT, 256K colors",,Samsung C5212
,Removable Li-Ion 1200 mAh battery,,No,50MB,,,"3.15 MP, AF","2009, February. Released 2009, June","2.4 inches, 17.8 cm, (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Samsung B5702
,Removable Li-Ion 800 mAh battery,,,20MB,,,No,"2008, December. Released 2009","1.77 inches, 9.9 cm, (~21.9% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"CSTN, 65K colors",,Samsung B520
,Removable Li-Ion 800 mAh battery,,No,7MB,,,VGA,"2009, January. Released 2009","1.77 inches, 9.9 cm, (~20.9% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,Samsung E2100B
,Removable Li-Ion 800 mAh battery,,,,,,No,"2009, January. Released 2009, August","1.52 inches, 7.5 cm, (~15.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E1125
,Removable Li-Ion 800 mAh battery,,No,9MB,,,VGA,"2009, February. Released 2009, May","1.77 inches, 9.9 cm, (~22.1% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"TFT, 256K colors",,Samsung E2210B
,Removable Li-Ion 750 mAh battery,,,,,,No,"2009, February. Released 2009, August","1.38 inches, 6.1 cm, (~14.9% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~131 ppi density)","CSTN, 65K colors",,Samsung E1070
,Removable Li-Ion 750 mAh battery,,,1MB,,,No,"2009, February. Released 2009, June","1.52 inches, 7.5 cm, (~16.1% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E1100
,Removable Li-Ion 800 mAh battery,,,,,,No,"2009, February. Released 2009, August","1.52 inches, 7.5 cm, (~16.4% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E1120
,Removable Li-Ion 880 mAh battery,,,2MB,,,No,"2009, February. Released 2009, June","1.77 inches, 9.7 cm, (~20.0% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~113 ppi density)","CSTN, 65K colors",,Samsung E1310
,Removable Li-Ion 1300 mAh battery,,Videocall camera,100MB,Microsoft Windows Mobile 6.1 Standard,,2 MP,"2008, October. Released 2009, March","2.6 inches, 20.9 cm, (~29.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)","TFT,  256K colors",,Samsung C6625
,Removable Li-Ion 880 mAh battery,,No,15MB,,,1.3 MP,"2009, January. Released 2009, April","2.0 inches, 12.6 cm, (~25.8% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 65K colors",,Samsung C3110
,Removable Li-Ion 800 mAh battery,,No,15MB,,,VGA,"2009, February. Released 2009","2.0 inches, 12.6 cm, (~24.9% screen-to-body ratio)",128 x 160 pixels (~102 ppi density),"TFT, 65K colors",,Samsung C3010
,Removable Li-Ion 800 mAh battery,,No,15MB,,,VGA,"2009, February. Released 2009, June","2.0 inches, 12.4 cm, (~27.0% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~100 ppi density)","TFT, 65K colors",,Samsung C3050 Stratus
,Removable Li-Ion 1000 mAh battery,,No,,,,"8 MP, AF","2009, February. Released 2009, February","3.0 inches, 25.6 cm, (~45.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung T929 Memoir
,Removable Li-Ion 1440 mAh battery,,Yes,150MB,,,"5 MP, AF","2009, February","3.2 inches, 29.1 cm, (~46.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)","TFT touchscreen, 256K colors",,Samsung i7410
,Removable Li-Ion 800 mAh battery,,No,32MB,,,1.3 MP,"2009, April. Released 2009, July","2.1 inches, 13.9 cm, (~27.4% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung P250
,Removable Li-Ion battery,,No,20MB,,,1.3 MP,"2009, February. Released 2009","2.0 inches, 12.6 cm, (~25.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung S3110
,Removable Li-Ion 800 mAh battery,,No,40MB,,,2 MP,"2009, February. Released 2009, May","2.2 inches, 15.0 cm, (~31.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)","TFT, 16M colors",,Samsung S3500
,Removable Li-Ion 960 mAh battery,,Yes,35MB,,,1.3 MP,"2009, March. Released 2009, March","2.0 inches, 12.6 cm, (~25.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),"TFT, 256K colors",,Samsung C5220
,Removable Li-Ion 960 mAh battery,,Yes,110MB,,,"5 MP, AF","2009, February. Released 2009, April","2.2 inches, 15.0 cm, (~28.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)","AMOLED, 256K colors",Accelerometer,Samsung S7220 Ultra b
,Removable Li-Ion battery,,Yes,100MB,,,"5 MP, AF","2009, February. Released 2009, May","2.6 inches, 19.2 cm, (~35.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~179 ppi density)","TFT, 16M colors",Accelerometer,Samsung S7350 Ultra s
,Removable Li-Ion 880 mAh battery,,Yes,80MB,,,3.15 MP,"2009, February. Released 2009, April","2.6 inches, 19.2 cm, (~35.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~179 ppi density)","TFT, 16M colors",Accelerometer,Samsung M6710 Beat DISC
,Removable Li-Ion 960 mAh battery,,Yes,50MB,,,"3.15 MP, AF","2009, February. Released 2009, May","2.8 inches, 22.3 cm, (~39.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","AMOLED capacitive touchscreen, 16M colors",Accelerometer,Samsung M7600 Beat DJ
,Removable Li-Ion 880 mAh battery,,Videocall camera,80MB,,,"8 MP, AF","2009, February. Released 2009, March","2.8 inches, 22.3 cm, (~39.4% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung S8300 UltraTOUCH
,Removable Li-Ion 1500 mAh battery,,CIF videocall camera,"8GB 256MB RAM, 16GB 256MB RAM",Symbian 9.4 Series 60 rel. 5,,"8 MP, AF","2009, February. Released 2009, May","3.7 inches, 37.7 cm, (~52.9% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~198 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity, compass",Samsung i8910 Omnia HD
,Removable Li-Ion 1000 mAh battery,,Videocall camera,80MB,,,3.15 MP,"2009, March. Released 2009, June","2.8 inches, 24.3 cm, (~43.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung S5600 Preston
,Removable Li-Ion 1000 mAh battery,,No,50MB,,,3.15 MP,"2009, March. Released 2009, May","3.0 inches, 25.6 cm, (~46.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung S5230 Star
,Removable Li-Ion 1000 mAh battery,,No,7MB,,,1.3 MP,"2009, March. Released 2009, April","1.77 inches, 9.7 cm, (~17.6% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~113 ppi density)","TFT, 256K colors",,Samsung B2100 Xplorer
,Removable Li-Ion 1000 mAh battery,,No,"128MB RAM, 256MB ROM",Microsoft Windows Mobile 6.1 Standard,,"3 MP, AF","2009, March. Released 2009, April","2.55 inches, 21.0 cm, (~35.3% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~177 ppi density)","TFT, 65K colors",,Samsung Propel Pro
,Removable Li-Ion 800 mAh battery,,No,64MB,,,VGA,"2009, March. Released 2009, May","2.2 inches, 15.2 cm, (~23.7% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),"TFT, 65K colors",,Samsung A257 Magnet
,Removable Li-Ion 1000 mAh battery,,No,40MB,,,2 MP,"2009, July. Released 2009, August","2.4 inches, 17.8 cm, (~30.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","TFT, 256K colors",,Samsung T469 Gravity 2
,Removable Li-Ion 630 mAh battery,,,40MB,Proprietary OS,,No,"2009, July. Released 2009, November","1.76 inches, 9.7 cm, (~41.3% screen-to-body ratio)",176 x 220 pixels (~160 ppi density),"TFT capacitive touchscreen, 256K colors",,Samsung S9110
,Removable Li-Ion 1000 mAh battery,,No,50MB,,,3.15 MP,"2009, August. Released 2009, September","3.0 inches, 25.6 cm, (~46.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung I6220 Star TV
,Removable Li-Ion 1000 mAh battery,,No,84MB,,,3.15 MP,"2009, August. Released 2009, September","3.0 inches, 25.6 cm, (~45.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung S5233T
,Removable Li-Ion 1000 mAh battery,,No,9MB,,,VGA,"2009, August. Released 2009, September","1.52 inches, 7.5 cm, (~15.8% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E2120
,Removable Li-Ion 1000 mAh battery,,No,189MB,,,2 MP,"2009, July. Released 2009, August","3.0 inches, 25.6 cm, (~44.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung A887 Solstice
,Removable Li-Ion 800 mAh battery,,No,15MB,,,1.3 MP,"2009, August. Released 2009, September","2.1 inches, 13.9 cm, (~31.1% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung S3100
,Removable Li-Ion 960 mAh battery,,No,256MB RAM,,,3.15 MP,"2009, April. Released 2009, August","3.1 inches, 27.4 cm, (~45.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~301 ppi density)","AMOLED resistive touchscreen, 256K colors",Accelerometer,Samsung U960 Rogue
,Removable Li-Ion 960 mAh battery,,No,128MB,,,1.3 MP,"2009, July. Released 2009, September","2.1 inches, 13.9 cm, (~24.2% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT resistive touchscreen, 256K colors",,Samsung U450 Intensity
,Removable Li-Ion 1440 mAh battery,,No,,,,"5 MP, AF","2009, March. Released 2009, September","2.6 inches, 20.1 cm, (~29.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~222 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung M850 Instinct HD
,Removable Li-Ion 1480 mAh battery,,No,"256MB RAM, 512MB ROM",Microsoft Windows Mobile 6.5 Professional,,3.15 MP,"2009, March. Released 2009, October","2.55 inches, 20.1 cm, (~26.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~157 ppi density)","TFT resistive touchscreen, 65K colors",,Samsung i350 Intrepid
,Removable Li-Ion 1440 mAh battery,,No,,Android 1.5 (Cupcake),,3.15 MP,"2009, August. Released 2009, November","3.2 inches, 30.5 cm, (~44.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung M900 Moment
,Removable Li-Ion 880 mAh battery,,No,1GB,,,1.3 MP,"2009, September. Released 2009, October","2.2 inches, 15.2 cm, (~30.2% screen-to-body ratio)",176 x 220 pixels (~128 ppi density),"TFT,  256K colors",,Samsung R520 Trill
,Removable Li-Ion 1080 mAh battery,,No,124MB,,,3.15 MP,"2010, February. Released 2010, February","2.6 inches, 19.2 cm, (~29.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~179 ppi density)","TFT touchscreen,  256K colors",,Samsung R860 Caliber
,Removable Li-Ion 1440 mAh battery,,No,94MB 128MB RAM 128MB ROM,Microsoft Windows Mobile 6.1 Standard,,2 MP,"2010, July. Released 2010, July","2.4 inches, 17.8 cm, (~26.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)","TFT, 65K colors",,Samsung i220 Code
,Removable Li-Ion 960 mAh battery,,No,,,,1.3 MP,"2009, July. Released 2009, July","2.1 inches, 13.9 cm, (~24.2% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 256K colors",,Samsung U450 DoubleTake
,Removable Li-Ion 1000 mAh battery,,No,15MB,,,VGA,"2009, August. Released 2009, September","2.0 inches, 12.4 cm, (~23.6% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~100 ppi density)","TFT, 65K colors",,Samsung C3212
,Removable Li-Ion 800 mAh battery,,No,40MB,,,2 MP,"2009, August. Released 2009, September","2.0 inches, 12.4 cm, (~25.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)","TFT, 256K colors",,Samsung B3310
,Removable Li-Ion 800 mAh battery,,No,,,,2 MP,"2009, September. Released 2009, October",,"240 x 320 pixels, 4:3 ratio","TFT, 256K colors",,Samsung T659 Scarlet
,Removable battery,,No,,,,2 MP,Not officially announced yet,"2.8 inches, 24.3 cm","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors",,Samsung C5030
,Removable Li-Ion 960 mAh battery,,No,50MB,,,2 MP,"2009, August. Released 2009, September","2.8 inches, 24.3 cm, (~41.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors",,Samsung S3650 Corby
,Removable Li-Ion 1080 mAh battery,,Yes,130MB,,,3.15 MP,"2009, September. Released 2009, November","3.0 inches, 25.6 cm, (~44.3% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT capacitive touchscreen, 16M colors",Accelerometer,Samsung S7550 Blue Earth
,Removable Li-Ion 1000 mAh battery,,No,50MB,,,3.15 MP,"2009, September. Released 2009, September","3.0 inches, 25.6 cm, (~46.5% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung S5230W Star WiFi
,Removable Li-Ion 800 mAh battery,,CIF,,,,3.15 MP,"2009, October. Released 2009, October","2.1 inches, 13.7 cm, (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~190 ppi density)","TFT, 256K colors",,Samsung S5510
,Removable Li-Ion 800 mAh battery,,,1MB,,,No,"2009, September. Released 2009, September","1.43 inches, 6.6 cm, (~13.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~127 ppi density)","CSTN, 65K colors",,Samsung E1080T
,Removable Li-Ion 800 mAh battery,,,1MB,,,No,"2009, September. Released 2009, September","1.43 inches, 6.6 cm, (~13.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~127 ppi density)","CSTN, 65K colors",,Samsung E1085T
,Removable Li-Ion 1500 mAh battery,,Yes,270MB 256MB RAM 512MB ROM,Microsoft Windows Mobile 6.5 Standard,,"3.15 MP, AF","2009, September. Released 2009, November","2.62 inches, 22.1 cm, (~32.7% screen-to-body ratio)","320 x 320 pixels, 1:1 ratio (~173 ppi density)","TFT, 65K colors",,Samsung B7330 OmniaPRO
,Removable Li-Ion 1000 mAh battery,,VGA videocall camera,160MB,,,"5 MP, AF","2009, February. Released 2009, August","2.8 inches, 24.3 cm, (~44.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT capacitive touchscreen, 256K colors",,Samsung F480i
,Removable Li-Ion 800 mAh battery,,No,40MB,,,2 MP,"2009, September. Released 2009, September","2.2 inches, 15.2 cm, (~22.8% screen-to-body ratio)",220 x 176 pixels (~128 ppi density),"TFT, 256K colors",,Samsung B3210 CorbyTXT
,Removable Li-Ion 960 mAh battery,,Yes,150MB,,,3.15 MP,"2009, September. Released 2009, November","2.8 inches, 24.3 cm, (~40.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung B5310 CorbyPRO
,Removable Li-Ion 1500 mAh battery,,Yes,1GB,Linux-based LiMo R2.0.1,,3.15 MP,"2009, September. Released 2009, November","3.2 inches, 29.1 cm, (~47.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)","TFT  touchscreen, 16M colors",,Samsung Vodafone 360 M1
,Removable Li-Ion 1500 mAh battery,,Yes,16GB,LiMo OS,,"5 MP, AF","2009, September. Released 2009, November","3.5 inches, 34.9 cm, (~51.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)","AMOLED capacitive touchscreen, 16M colors",,Samsung Vodafone 360 H1
,Removable Li-Ion 1080 mAh battery,,Videocall camera,4GB,,,"12 MP, AF, 3x optical zoom","2009, September. Released 2009, October","3.3 inches, 31.0 cm, (~47.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~283 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung W880 AMOLED 12M
,Removable Li-Ion 1500 mAh battery,,Videocall camera,8GB,,,"12 MP, AF, 3x optical zoom",Not officially announced yet,"3.3 inches, 31.0 cm, (~47.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~283 ppi density)","AMOLED capacitive touchscreen, 16M colors","Accelerometer, proximity",Samsung M8920
,Removable Li-Ion 1500 mAh battery,,No,200MB,Android 1.5 (Cupcake),,"5 MP, AF","2009, October. Released 2009, November","3.2 inches, 30.5 cm, (~46.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","AMOLED capacitive touchscreen, 16M colors (65K effective)","Accelerometer, proximity",Samsung T939 Behold 2
,Removable Li-Ion 1500 mAh battery,,Yes,8GB 256MB RAM,"Microsoft Windows Mobile 6.1 Professional, upgradable to Windows Mobile 6.5",,"5 MP, AF","2009, October. Released 2009, October","3.5 inches, 34.9 cm, (~50.5% screen-to-body ratio)","800 x 480 pixels, 5:3 ratio (~267 ppi density)","AMOLED resistive touchscreen, 16M colors (65K effective)",Accelerometer,Samsung B7620 Giorgio Armani
,Removable Li-Ion battery,,No,,,,1.3 MP,"2009, October. Released 2009, December","2.1 inches, 13.9 cm, (~24.4% screen-to-body ratio)",176 x 220 pixels (~134 ppi density),"TFT, 65K colors",,Samsung T401G
,Removable Li-Ion 1000 mAh battery,,,,,,No,"2009, October. Released 2009, October","1.52 inches, 7.5 cm, (~15.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E1130B
,Removable Li-Ion 1000 mAh battery,,No,7MB,,,VGA,"2009, September. Released 2009, October","1.77 inches, 9.9 cm, (~20.5% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),"CSTN, 65K colors",,Samsung E2130
,Removable Li-Ion 1000 mAh battery,,,,,,No,"2009, September. Released 2009, September","1.52 inches, 7.5 cm, (~15.6% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~119 ppi density)","CSTN, 65K colors",,Samsung E1160
,Removable Li-Ion 1000 mAh battery,,,5MB,,,No,"2009, September. Released 2009, September","1.63 inches, 8.6 cm, (~17.3% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~111 ppi density)","CSTN, 65K colors",,Samsung E1390
,Removable Li-Ion 1500 mAh battery,,No,180MB,Android 1.5 (Cupcake)/ 2.1 (Eclair),,"3.15 MP, AF","2009, September. Released 2009, November","3.2 inches, 30.5 cm, (~46.5% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","TFT capacitive touchscreen, 16M colors","Accelerometer, compass",Samsung I5700 Galaxy Spica
,Removable Li-Ion 960 mAh battery,,CIF,80MB,,,"3.15 MP, AF","2009, November. Released 2009, Q4","2.8 inches, 24.3 cm, (~39.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung S5630C
,Removable Li-Ion 960 mAh battery,,No,78MB,,,"5 MP, AF","2009, October. Released 2009, November","3.0 inches, 25.6 cm, (~45.2% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)","TFT resistive touchscreen, 256K colors",Accelerometer,Samsung S5560 Marvel
